,text,target
1485,angka kasus covid naik sekolah universitas tatap muka sepenuh,Negatives
1486,dom gue zona merah sekolah gue malah nyuruh tatap muka njem,Negatives
1487,ada statement orang orang tua kalimat lebih baik anak bodoh lama satu tahun masuk sekolah tatap muka luring faktanyata what you think,Negatives
1488,sekarang kota dominasi zona merah lebih baik tatap muka pula gubernur sampai beberapa bulan lalu mau ambil resiko pasca mendikbudristek nyata sekolah tatap muka mulai bulan juli,Negatives
1489,sebenernya sekolah tatap muka awal covid kemarin mulai pelan kok bang asal bener prokes cuma org tua aja komplain resiko kata takut gilir mall tempat wisata anak malah bawa dgn alas anak suntuk rumah teruss,Negatives
1490,harap moga sekolah gak jadi tatap muka,Negatives
1491,minggu aku sekolah tatap muka takut,Negatives
1492,moga moga sekolah anak batal uji coba tatap muka situasi kaya begini kmrn sih dukung krn udah mulai kondusif kalo skrg sih kali lebih gede dulu aja uji coba,Negatives
1493,paling keras larang anak sekolah tatap muka komen atas utk spy giring tuduh pribadi walikota krn laku sesuai atur pusat gitu aja,Negatives
1494,jam kasus covid tingkat kalo gin terus uji coba sekolah tatap muka jadi ngga jadi terus kadang sedih marah orang nyepelein gimana bahaya nya virus tetep jaga protokol sehat kawan,Negatives
1495,bukan masalah benar salah nya mata cuma lihat negatif banding dunia nyata fakta lagu indonesia asli tiap upacara nyanyi betul aja sekolah tatap muka tiada,Negatives
1496,lepas sekolah tatap muka ato engga tetap mas banyak org patuh tentu lockdown jumlah cases covid makin tingkat dripada generasi bangsa lama online ujung know nothing personal opinion better offline school,Negatives
1497,ken banget sih sekolah tatap muka cuma kalau gin gak dulu takutt,Negatives
1498,begini ngotot sekolah tatap muka,Negatives
1499,negara udah gelar konser buka nonton bola stadion sekolah tatap muka bebas masker indonesia lonjak,Negatives
1500,demikian kasus covid jadi saat momen paling krusial indonesia jadi sekolah tatap muka ibadah lebaran mana mungkin orang tidak percaya covid simpul ada atur kasus cluster covid,Negatives
1501,pahamm sama nanyain kelas tatap muka saat kaya gin sehat mom,Negatives
1502,asa udah bulan juli aja bentar libur sekolah usai covic balikpapan makin parah mana banyak anak sekolah kena covic baru aja tadi kabar kakak kelas sekolah kena covic jadi takut sekolah tatap muka dulu,Negatives
1503,prediksi jadi mulai awal jadi tutup sekolah seluruh dunia pandemi covid lhoo perintah tegas kbm giat ajar ajar tatap muka kelas laku tetap utama selamat sehat,Negatives
1504,kalo sekolah takut vid nya makin parah kalo tatap muka takut udah kelas,Negatives
1505,udah rasa asing buat kuliah offline syukur semester depan tinggal ambil matkul skripsi males gitu ketemu orang orang wkwk astagfirullah bau bau bakal kuliah offline soal,Negatives
1506,kok gitu ajsjakak jdi tambah males sekolah offline,Negatives
1507,jujur aku ken banget sekolah pas tau kalo sekolah tatap muka cuma diadain lama jam kalo misal kena kopid sekolah perintah mau tanggung jawab jadi males deh mau sekolah offline,Negatives
1508,udah tahu kasus makin tingkat yakin tetep mau ajar tatap muka yakin putra putri aman sekolah yakin anak usia segitu disiplin prokes yuk lebih bijak pak nyawa cuma lebih harga segala prestasi apa,Negatives
1509,blm siap sekolah tatap muka,Negatives
1510,nama kaum nunduk percuma mau sekolah tatap muka apa online bangsa udah pintar semua,Negatives
1511,pak nadiem mudik lebaran cuma beberapa hari jelas jelas larang sudah lonjak angka covid tatap muka sekolah buka kalau mau coba sih gak papa kita lihat lonjak cukup signifikan bisa tolerir,Negatives
1512,mual banget penuh sekolah tatap muka,Negatives
1513,spt anak sekolah malaysia buka sekolah scr tatap muka lgs panen covid ribu,Negatives
1514,tidak juli udh fix tatap muka semua sekolah,Negatives
1515,ndamau tatap muka temennya nyebelin nada anak sekolah padahal uda kuliah smt tua,Negatives
1516,usah aja sekolah tatap muka suruh aja anak main game rumah klo perlu sekolah aja biar jelas bodoh terus bangsa msih jaman aja percaya smaa covid kwkwk ngakak,Negatives
1517,bilang tempat umum aja jadi cluster tambah sekolah tatap muka look tempat umum let say restoran kafe target itu untung banyak curang kok yang akhir segel,Negatives
1518,aku gamau sekolah tatap muka pak aku glow,Negatives
1519,jujur gue jadi males buat sekolah ada beberapa yang gue rasa beda banget pas sekolah tatap muka sama sekarang gue lebih milih buat rumah aja covid rajalela siswa bisa vaksin faktor usia,Negatives
1520,baca pandu sekolah tatap muka pusying nyata,Negatives
1521,terus kata kalo lulus pretest ikut praktek kesel banget takutt mana sini covidnya naik temenku orng positif kelas belah orng positif orng isolasi mandiri takutt mau pulang ajaa gamau offline mau online ajaa,Negatives
1522,males banget sebenernya full kelas gapernah offline,Negatives
1523,yakan ribet aja kalo offline kelas baru sosial gak mau udah enak online,Negatives
1524,offline sih ken banget malah cuma gamau banyak orang kelas males ketemu orang banyak,Negatives
1525,kuliah online aja klo kuliah offline udh sering pingsan wkwk,Negatives
1526,jujur males kuliah offline nyari kosan,Negatives
1527,gue butuh kuliah offline deh sometimes smst kkn mau nya online aja wkw teliti gue mau nya lgsg soal butuh banyak referensi buku alias ayo dong perpusatbui cepet buka butuh referensi skripsi nih,Negatives
1528,tim bodo amar kuliah offline garai males enak online aja pak dukung mbkm prioritas kewirausahaan mahasiswa,Negatives
1529,gamau kuliah offline mau online ajaa,Negatives
1530,yaampun besok senin dah kuliah offline sksjhshshs mental blm siap,Negatives
1531,kuliah online enak soal test openbook terus kuliah offline enak rumah terus jadi,Negatives
1532,online ajaa pas mulai kuliah baru offline,Negatives
1533,hubung aku udah tingkat akhir udah minat kuliah offline jadi lebih baik online aja luar posisi mahasiswa tingkat akhir dengn kondisi ekonomi stabil masa pandemi kalau kuliah jadi tatap muka otomatis spp segala nya full,Negatives
1534,mager kuliah offline akuu,Negatives
1535,makanya pas kuliah online gua hore hore aja abis pas online aja laku kayak gitu gimana kuliah offline coba,Negatives
1536,ngge betul mbok nunggu dulu sampe dibukain itulo posisi pintu tutup wkkw kalo keinget lucu banget emang iya serius enak offline balek kuliah nongkrong,Negatives
1537,kalian kuliah masuk jam seeaktu kuliah offline siksa sih aku online aja siksa,Negatives
1538,gue ken kampus gue tetap tolak kuliah offline,Negatives
1539,klo bijak sekolah sih bagi online offline gue ngambil kelas online aja hehew,Negatives
1540,kesel banget anjir liat banyak orang dewasa pergi sana sini ngga peduliin protokol sehat egois banget sumpah kek ngga sih orang orang mikir kalo banyak anak sekolah udh ken masuk sekolah offline kesl banget asjdhwhd,Negatives
1541,huhu moga sekolah kamu gak jadi offline,Negatives
1542,aduh kalo emang kota covidnya lgi naik banget harus online aja ngga usah suruh milih buat offline online dia malah udah zona hitam huhu udah cium bau bau sekolah online lgi,Negatives
1543,udah pesimis bakal sekolah offline sih soal angka word naik banget moga sembuh negara bumi semua,Negatives
1544,kalo ken sekolah offline jangan libur dulu woi dirumahaja napa cape bgt liat banyak orang luar,Negatives
1545,sumpah udah tahun sekolah online sekali offline baru hari udah gel gel nih badan,Negatives
1546,sebenernya pgn bgt sekolah offline aku baru masuk sma liat dri jumlah covid makin banyak mending aku tahan online aja deh dri pda kena covid,Negatives
1547,dulu gue pgn banget sekolah offline tau case gila parno,Negatives
1548,engga kasus nya banyak bangett kalo maksain buat sekolah offline takut malah makin banyak kasus mau matuhin prokes apa tetep aja percaya mending online aja deh sampe ada bener bener kondusif,Negatives
1549,mana banyak orang percaya covid macam peduli prokes even make masker doang jadi mending kayak tetep skolah online aja deh lagipula buat apa skolah offline kalau ujung nya positive balik sekolah online,Negatives
1550,aku batalin sekolah offline nya gara gara corona melunjak,Negatives
1551,kalo mau sekolah offline berita copid lonjak,Negatives
1552,bener gue mau sekolah online aja kalo sekolah offline glow down,Negatives
1553,klo bijak sekolah sih bagi online offline gue ngambil kelas online aja hehew,Negatives
1554,tuh kemaren students kelas offline nyaranin online aja soal kasus covid naik udah tuh temen temen lain tuju malah student nya masuk apa ngga emosi liat,Negatives
1555,kata guru sekolah gabaakl tatap muka soal kepala sekolah nya males izin perintah nya awoakwok terus lagi bangun gedung,Negatives
1556,juli aku udah mulai sekolah tatap mukaa aksjsd gatau rada males sekolah tatap muka,Negatives
1557,sbnernya ngode biar sekolah offline,Negatives
1558,baru minggu sekolah tatap muka udah gak lagi akhir kebo,Negatives
1559,baru pandemi ledak malah sekolah tatap muka lara lho kui muka ditatapk sekolah,Negatives
1560,yang diskusi rekan guru harap tolak sekolah tata,Negatives
1561,serius bsk sekolah bandung udah mulai tatap muka waduh jalan jadi arena dong,Negatives
1562,derita covid naik cepat sjk mei estimasi puncak pandemi minggu juni minggu juli arti paksa semua sekolah hrs tatap muka jelas tdk bijak sesuai zona daerah masing hijau silahken tatap muka kuning hati merah jangan,Negatives
1563,ideal sekolah tatap muka buka telah semua siswa vaksin bukan tenaga ajar aja emang lindung tenaga ajar aja lalu bagaimana dgn anak biar papar,Negatives
1564,uang keluarga cukup buat obat ayah hasil dagang ibu paling banyak ribu hari belum juga bay,Negatives
2344,bgiku offline dah kelas online dpet apa coba aku negeri mrsa rugi online krn covid mslah mudah kerja mndng universitas skillmu kerja aku alam kerja sbgain samping sjaa hehehe,Positives
2345,aku cuma mau pas aku masuk kelas udah sekolah offline,Positives
2346,jangan kelas anda sekolah offline deh gue jabanin,Positives
2347,agr kangen ajar offline kampus waktu bulan puasa tetap semangat jalan ibadah puasa utsnya jangan tidur kalau kelas pagi,Positives
2348,aku udah tahun kakak baik ramah kalo ngelanjutin thn sblmnya thn ikut bakal kasih diskon gitu lupa kakak ngga selalu sama seru offline online semua kelas bip buat curhat ttg ptn jurus konsul sendiri,Positives
2349,enak kelas offline,Positives
2350,nanggung abis grade ngga awal naik kelas aja offline nya,Positives
2351,semester gasal masuk offline cuma klo praktikum urgent semester genap masuk offline praktikum kelas tatap muka kapasitas semester gasal praktikum kelas tatap muka kapasitas semester genap mungkin offline,Positives
2352,alias kangenn kelas offline pleasee puas ngerasain offline ntar tau tau udah lulus,Positives
2353,ent jadi serabut kelas online pastu nak kena niaga online bagai kalau offline aku ngn member jual tauhu begedil settle dah lah partner semua jauh jauh,Positives
2354,mijak kelas offline samsek anjir,Positives
2355,kangen kelas offline kangen makan kelas pas puasa wkwk,Positives
2356,aku offline wae kok iki kelas online soyo kajen otak,Positives
2357,gamungkin sih soal aku liat univ australia udah fine gine aja masuk kelas gitu offline bahkan bulan kemaren sempet ngadain ospek offline jugaa sana udah gapake masker arti menutupkemungkinan kalo indo dah normal tahun,Positives
2358,dulu seru bgt pas mas skola offline pagi mam bubur kelas temen nitip dibeliin huhu seruu,Positives
2359,jam makan siang jam waktu baik utk istrhat ingat dulu wktu msih offline diem kelas kosong ruang tutor kosong dgn tmn muterin lagu dgn volume terlalu kencang tiba tidur dgn posisi entah agam bentuk,Positives
2360,offline nder jenuh sumpah kek depan laptop mulu terus self controlnya tantang banget sering goda tidur pdhl kelas,Positives
2361,kangen kuliah offline terus ketemu temen basa basi gak kelas,Positives
2362,dulu pas offline sering banget skip kalo kelas jam online sih,Positives
2363,kangen kuliah offline terus ketemu temen basa basi gak kelas,Positives
2364,jadi pas kbm offline pas pulsek aku sering sendiri kelas gitu buat ngerjain tugas biar rumah,Positives
2365,coba dibandingin sama kelas tatap muka langsung offline anak anak bener bener meratiin nggak berani ngapa sekalipun buka sekal aja segan ama dosen mereka fokus latih nanya tinggal maju ngerjain tinggal suruh maju,Positives
2366,sebut bdh bukan malah nyalahin anak kelas yang gak tau apa panjang padahal sekolah offline aja pernah ngerasain,Positives
2367,pertama balik masuk sklh offline produktif awal cabut kelas lah fren,Positives
2368,jadwal kelas offline nya minggu depan udh ngerencanain cabut kelas nya sekarang ngahahaha,Positives
2369,sekolah asrama semi militer gitu kaak trus pas banget angkat angkat akhir masuk offline pas kelas jadi angkat ngedidik adkel belum sekul offline,Positives
2370,sekal guru buat jadwal ajar tatap muka protokol sehat ketat kalau salah satu kami tdk maka masker guru akan memperbolehlan masuk sekolah guru boleh anak murid bawa ponsel orangtuaku fasilitas android salah satu merk,Positives
2371,sekolah tatap muka baru hari besok daring malesin,Positives
2372,jadi sekarang kalo tolak sekolah tatap muka dikatain malas sama rangorang,Positives
2373,sekolah tatap muka makane utek tatap,Positives
2374,sekolah gue labil bgt kemarin bilang tatap muka tunda grgr zona merah tau gajadi tunda,Positives
2375,gimana indonesia sejak januari perintah boleh buka sekolah syarat tentu ajar tatap muka laku dapat izin perintah daerah satu didik orang tua,Positives
2376,terus sih sekolah tatap muka enggak buka aja,Positives
2377,status tutup sekolah indonesia partially open buka bagi dasar data unesco jumlah siswa kena dampak tutup sekolah tatap muka pra sekolah sekolah dasar smp sma universitas,Positives
2378,tahun lebih anak anak sekolah online rumah kadang gemes anak masuk sekolah tatap muka kira kira udah aman sih yuk simak jelas labpintar covid onlineschool offlineschool schoolfromhome perkembangananak sehat parenting dirumahaja,Positives
2379,berita omongin soal sekolah tatap muka lah gua udh bulan lebih kuliah tatap muka,Positives
2380,bilang turun sih engga kemaren melunjak soal udah pede udah banyak got vaccinated beberapa sekolah swasta buka sekolah tatap muka biar gak hilang siswa,Positives
2381,ajar tatap muka ptm kota blitar pasuk minggu tiga jauh laksana ptm bilang lancar bahkan dinas didik pasti ada lapor kasus covid jadi lingkung sekolah,Positives
2382,duduk sragen saya lihat sendiri bagaimana siap dalam sekolah tatap muka ada beberapa sekolah terap protokol sehat dalam giat ajar ajar,Positives
