,text,target
1811,semester depan kata udah tatap muka kelas sama praktikum aja plis uas sama uts tetep online overheardfapet,Relevant
1812,nanggung pol allah bulan depan udah naik kelas malah mau ajar tatap muka mending sekali taun ajar baru lah,Relevant
1813,lain pihak ibu orang guru mulai minggu perintah ada kelas tatap muka padahal vaksin stok vaksin habis kata atas,Relevant
1814,gawat indonesia sedang mulai kelas tatap muka utk sekolah moga anak sehat selalu tdk kena imbas euforia pihak kait,Relevant
1815,netral sekolah gua pas udah coba tatap muka november minggu masuk minggu gitu abis online abis offline sekolah gua beberapa guru kena covid murid kena covid mereka tetep ngajar kelas masuk,Relevant
1816,awal kontra buat sekarang netral iri kelas gue udh mulai tatap muka,Relevant
1817,capek bgt siee kuliah online gapaham matkul satu mau kuliah offline takut adaptasi,Relevant
1818,sadar banget makanya gue ken takut kuliah offline,Relevant
1819,gatau wkwk gue belum siap ken kuliah offline uji online sjssjsj,Relevant
1820,kangen banget balik kuliah offline pas rantau ken cepat pulang,Relevant
1821,kalo rumah beban tambah kalo milih ngekost nambah beban kalo kuliah offline,Relevant
1822,kuliah offline bagus syukur tangis,Relevant
1823,gtau atau blm nyoba kuliah offline lama semester,Relevant
1824,kalo aku sih kuliah nya offline uji online,Relevant
1825,gua tim gak pernah neng kuliah online suka uji offline udah muak from the start,Relevant
1826,kuliah offline uts uas online,Relevant
1827,lebih pas kuliah offline uas tetap online,Relevant
1828,iya lihat banyak malas kerja tugas jadi giur walaupun aku benar aku dulu suka jadi joki tugas joki lapor sama joki kuis pas kuliah offline,Relevant
1829,ken offline buat ngerjain ktta aja bukan kuliah,Relevant
1830,kuliah offline gapapa uji online aja,Relevant
1831,team milih kuliah offline uji online wkwk,Relevant
1832,paham sumpah kuliah malah offline kkl malah online kek gmna gitu sumpah,Relevant
1833,gatau mau neng sedih kuliah jadi offline saking biasa daring dengar baring,Relevant
1834,pingin kuliah online uji offline,Relevant
1835,pingin kuliah online uji offline,Relevant
1836,gantung jurus sih sama aja klo mnurutku kuliah offline sering pulang mlm bwt nugas doang,Relevant
1837,sekolah kuliah kerja offline apa tdk lupa jalan tuju sekolah kuliah kerja wkwk soal temen gua sampe gatau cara buka pintu kantor,Relevant
1838,bismillah kuliah offline dgn uji online amiin aku gera hemat kertas soal,Relevant
1839,masa iya kuliah online uts offline,Relevant
1840,pgn offline cuma main aja ngga kuliah wkwk,Relevant
1841,antara judul isi berita kok beda konteks bukan kuliah tatap muka tak suka dasar isi tulis mahasiswa dosen lebih pilih blended learning online ama offline arti tatap muka masih mati bukan laku tatap muka penuh,Relevant
1842,gue selalu bedoa kalo misal uda mulai kuliah offline uji tetep online,Relevant
1843,kangen kuliah offline bagi ngobrol temen kelas,Relevant
1844,mau bilang kangen kuliah offline temen udah lulus,Relevant
1845,aku kyknya hiatus kalau mulai masuk kuliah offline alias sempat aja muncul cari harap harga normal,Relevant
1846,yeah most civitas voted for blended learning but for sasing kids cant find the urgency buat kuliah offline aka imo mungkin dosen bakal milih mending ngajar online sekali kyk gaada praktikum etc kan,Relevant
1847,fiks habis lebaran gue balik aja entah online apa offline sumpek gue rumah orang ngerti kan masih covid kuliah bisa online,Relevant
1848,moga tidaa nongkrong offline kuliah tetep online,Relevant
1849,ken sekolah offline deh jangan pagi pagi masuk,Relevant
1850,pgn sekolah offline tpi takut,Relevant
1851,ken sekolah mpls nya offline dlu soal egk pinter cari temen,Relevant
1852,jujur aku suka sekolah online aku tidak siap sekolah offline sksksksksk seperti sangat problematic,Relevant
1853,klo sekolah biasa offline pas ulang online gas,Relevant
1854,kaya bakal rame sih ini udah mulai offline semua sekolah kuliah,Relevant
1855,aku mau sekolah offline klo bawa,Relevant
1856,ken sekolah offline gapengen ajar,Relevant
1857,sekolah offline uji online baru enak,Relevant
1858,pagi semangatt buat sekolah online atau offline nyaa,Relevant
1859,aku ken sekolah offline mau online tengah gak sie,Relevant
1860,nah iya bener bangett sih apa klo besok nya tuh masuk sekolah sekolah offline kyk deg degan surprise gak yang ngasih kado,Relevant
1861,klo aku sebenernya suka sekolah online bikin aku mls sekolah online tuh tugas vidoe jadi mending sekolah offline sih dapet uang jajan wkwk,Relevant
1862,soal aku uda sekolah offline,Relevant
1863,ken sekolah offline magernya nauzubillah,Relevant
1864,netral sih kalo daring sebenernya gue paham paham aja kalo offline gue kangen kantin kangen seru seru ken cetak kenang smp sekolah lebih banyak jadi ken offline,Relevant
1865,baru tau smp udah sekolah offline,Relevant
1866,sekolah hari kasih angket suruh isi mau sekolah offline apa enggak ken sekolah offline takut pas masuk nya suruh masuk pas ulang naik kelas kan lucu lama ajar online ngerti apa apa,Relevant
1867,aku sekolah offline udah puasa,Relevant
1868,tim netral aja deh soal emang bener kalo sekolah offline lbh efektif banding online liat kondisi dulu gimana ada daerah masing masing,Relevant
1869,offline campur soal udah arah tri buat sekolah offline vaksinasi lancar dom ini anak udah offline senin kemaren,Relevant
1870,gatau deh kota ada sekolah offline kayak,Relevant
1871,mau gimana sekolah offline siang,Relevant
1872,besok sekolah offline,Relevant
1873,lewat aamiin dong sekolah gue offline pas taun ajar baru aja jgn abis lebaran,Relevant
1874,lha gimana bang sekolah online anak keluyur main keluar padahal luar rentan covid baru aja sekolah mulai offline malah kena covid padahal kena lalai prokes kalau pas luar jam ajar wadidaw generasi online kek gin kasihan,Relevant
1875,dapat aja mbak hehe sekolah online murid malah mall main sana sini mbak jadi itu anggap sekolah online kek libur nah kalau offline kasus banyak kalau online malah main mall mall moga solusi baik,Relevant
1876,maaciw semangy kamu daring sekolah kuliah offline nya,Relevant
1877,btw lagi daring maupun udh udah sekolah offline semangat yaa,Relevant
1878,sebenrnya neng sih sekolah offline gaseneng,Relevant
1879,plis deh sekolah offline minggu full mbok ganti minggu,Relevant
1880,buat cust aku mulai hari aku udh sekolah offline nih jadi mungkin kalau order aku bales sempet mungkin pas udh sampe rumah mohon erti,Relevant
1881,menang sekolah offline ajaah nnt waktu gue dikit buat bucinin bujang,Relevant
1882,besok sekolah offline online tambah zoom meet habis pulsek tambah ada zoom meet buat ekskul jam tambah ada google meet buat tambah materi mtk jam sore udah kayak orang sibuk bom,Relevant
1883,gak habis lebaran aja sekolah offline nya,Relevant
1884,sekolah online uji offline bapak ibu mau genjreng,Relevant
1885,mager masuk sekolah offline bosen daring mulu,Relevant
1886,gue mau sekolah offline tpi ajar,Relevant
1887,iya allah habis lebaran aja pas sekolah offline duit habis buat dream,Relevant
1888,kalo aku jadi kamu mungkin bakal aku beliin buku latih sama bimbel online ajaa kan kamu sekolah mas antar orang tua bimbelnya bulan kalo aku mending bimbel offline nanti kalo uda deket utbk,Relevant
1889,sekolah juni beneran offline kgn sekolah offline pas jamkos,Relevant
1890,tiap denger anak komplek berisik main sejak subuh aku kayak emang lebih baik sekolah tatap muka aja deh biar bego energi buang sia lalu baca berita guru sekolah tinggal waktu dekat gara tular covid guru,Relevant
1891,sch kalian udah sekolah tatap muka habis masih daring trivia besar phi,Relevant
1892,malem sekolah libur bieb usah sekolah dulu nunggu habis lebaran tatap muka,Relevant
1893,tau bentar umum sekolah mulai masuk tatap muka nya jalan protokol gatau deh sering twt apa padahal blm ada tahun aku kenal kalian semua sedih bgt,Relevant
1894,perlu cari inovasi sekolah tatap muka kelas daring perlu siap seluruh masuk siap,Relevant
1895,perlu cari inovasi sekolah tatap muka kelas daring perlu siap seluruh masuk siap anak siap sekolah keluarga laku pilih sekolah daring maupun luring,Relevant
1896,sdh hampir tahun ajar line guru alami batas ajar pasti dgn sekolah online sekarang kebijkaan sekolah uji akhir sekolah kudu tatap muka bijak bijak spt aja sekali tatap muka ajar baru,Relevant
1897,today bit tired but okay sama tia tadi sekolah tatap muka pagi sampe sore cape bgt mana puasa,Relevant
1898,semua orang tua anak nya kenyam didik normal tatap muka situasi ini sehat harus jadi prioritas utama semua pihak tdk hny perintah sekolah sadar serta didik orang tua sangat penting,Relevant
1899,bangke pulang les sambut info sekolah tatap muka mwu neng panik,Relevant
1900,iya malah ngrengek nanyain kapan sekolah tatap muka klo tanya alas krn rumah gak prnh kasih uang jajan ama ortunya dasar bocah,Relevant
1901,kata sekolah dah mau tatap muka aku cuma mau tatap muka sama kamu doang,Relevant
1902,kepala dinas didik provinsi dki nahdiana implementasi ajar campur tatap muka ajar rumah jakarta itu siapa siap buka sekolah bukan berapa banyak didik belajartatapmuka sekolah,Relevant
1903,yaah aku paham maksud mbak anak sekolah butuh ajar tatap muka lama buat laku negatif kalo vaksin ortu was,Relevant
1904,jangan dulu sekolah tatap muka pak gub tunggu siswa dapat vaksinasi,Relevant
1905,tuju normal smua udah buka anak sekolah mau tatap muka kerja mau masuk normal neng sedih krn senin smp jumat anak nenek,Relevant
1906,gaada pembelajarn tatap muka bbrp sekolah ngasih tugas kerja ortunya segala keluh lelah gasemua ortu punya waktu kapasitas buat ajar syukur ibu guru jadi paham kondisi bisa bantu adik,Relevant
1907,ken cpt cpt sekolah tatap muka tpi takut gatau apa apa anjir,Relevant
1908,sekolah tatap muka memang serius laku lah muride vaksin tuh orang tua ribut guru vaksin lah anak sama temen teman kan belum kan,Relevant
1909,cemas enggak sih bun new normal anak mulai sekolah tatap muka tahun sekolah rumah khawatir sendiri sih bagus anak jadi terlalu terus main gadget rumah,Relevant
1910,sekolah tatap muka bisa begadang deh gapapa lah yang penting dapet uang jajan,Relevant
1911,lantas mereka lebih hapal karakter game pimpin negara terus been there done that dulu waktu kecil lebih hapal isi kartun urut presiden padahal sekolah tatap muka loh full kontrol guru harus judge anak bukan ortunya,Relevant
1912,fyi kurikulum darirut bisa pakai bagai media daring luring tatap muka nah daring tahu sarana infrastruktur teknologi masih amburadul lahir luring macam tvri kasih materi sekolah ortu juga gak sepenuh dukung,Relevant
1913,usul buat sih smp sma punya atur bentuk unit sekolah tiga jenis umum tatap muka sekolah khusus tatap muka tempat tentu clustering daring mirip jadi semua sekolah umum,Relevant
1914,siapa tau bakal pandemi kita sama gotong royong selesai masalah sekolah online laku biar covid nyebar inti jgn cuma salah fyi sekarang sekolah udh ngelaksanain tatap muka batas,Relevant
1915,mba guru kalo pas tatap muka terlalu parah cuma bbrp aja bandel makin bkn emosi pas pjj sekolah tegas krna emg butuh murid akhir renti aja deh guru mau pindah sekolah juga males didik ind gin,Relevant
1916,betul sekali anak teman teman aku gitu uji sekolah ajar online uji tatap muka,Relevant
1917,ngurusin satu sama banget biasa aku bangun pagi suka bangunin buat absen kalo tidur join kelas diabsenin wkwk kadang kalo offline malah satu orang yang ngeabsenin kalo masalah ngeteh beuh cepet wkwkwk,Relevant
1918,sebenernya offline sih soal online tuh cepet jenuh mana kalo interaksi banyak chat ngobrol langsung kan jadi bosen online tuh enak gak usah berangkat kelas gitu gak capek gak pusing milih baju,Relevant
1919,telyu siap siap kelas pecah antara kelas offline kelas online,Relevant
1920,kait sih fix masalah kerja kelompok wkwkw krn udah ngerasain kelas offline sama beliau aku nganggep jadi kelas zoom cuma mildly annoyed aja sih,Relevant
1921,tuju asli gamau kelas offline mau pusat kebun apel,Relevant
1922,udah gak mau mikir liat konspirasi lain mau offline online gak semua jam segitu kelas woy sampe magri,Relevant
1923,mending kelas offline uts uas online,Relevant
1924,udah gak mau mikir liat konspirasi lain mau offline online gak semua jam segitu kelas woy sampe magrib,Relevant
1925,dosen gue model sangyeon apa gue bakal rajin ikut zoom masuk kelas offline kumpul tugas bahkan nanya bakal tiap,Relevant
1926,blom offline sih cmn gue kelas jadi bimbing siap praktek jadi seko cmn minggu sekali anak kelas lain tetep daring,Relevant
1927,offline sih cmn aku kelas jadi minggu sekali bimbing sama kerja praktek,Relevant
1928,selamat atas juang lama kuliah offline online akhir wisuda online,Relevant
1929,iya rada canggung kalo sempat kuliah offline lebaran idul fitri aku coba chat,Relevant
1930,sungguh males mau offline wkwwk karna kenyamana kuliah onlen gimana yak kuliah lebih baik offline sih,Relevant
1931,mau neng sedih neng yey offline akhir aku feel dunia kuliah sedih mamposs proker makin keteter,Relevant
1932,maaf pak sering tidur pas jam kuliah baik kuliah online maupun offline gatau tbtb merem aja gitu,Relevant
1933,baca berita dapet begini kok kayak hybrid cuma php paling offline praktikum beberapa kuliah sangaatt batas sisa tetep online,Relevant
1934,kuliah online giat nongkrong segala macem offline,Relevant
1935,kuliah offline uji online,Relevant
1936,kuliah offline uts uas online,Relevant
1937,betul mas cocok utk kuliah online offline blended mmg sgt gantung jurus kuliah kalau tuntut praktikum tinggi pasti sulit bgt utk online malah jadi clueless sendiri rumah utk minim praktikum kuliah online jadi terobos baru,Relevant
1938,kuliah online gak masalah bayar ukt nya gak full gantung prodi sih kalau mengaharuskan praktikum lebih enak offline,Relevant
1939,aku tim kuliah offline uji online,Relevant
1940,kuliah online kalaupun offline desa buka neng umah tembe pis wkwk gapapapapa latian rantau jere mama,Relevant
1941,sisi mahasiswa banyak dom jabodetabek mbok pikir aja dempet dempet krl buat pas pandemi ogah mending kuliah depan laptop ngopi meski prefer kuliah offline cuma kalo saat kyk gin sih rasional,Relevant
1942,buat orang tua tentang sekolah buka takut anak anak kena covid konsisten jangan seko,Relevant
1943,banyakin temen gausaa neko deh ikut lomba mau online mau offline daftarin diri aja dulu menang menang urus belakang materi kelas dipelajarin bener ambis tapi selingin sama main biar stress udah aja kek,Relevant
1944,hari ada kelas satu tatap muka satu tatap muka terima kasih tanya bagaimana dengan sender ada kelas hari,Relevant
1945,semester gasal masuk offline cuma klo praktikum urgent semester genap masuk offline praktikum kelas tatap muka kapasitas semester gasal praktikum kelas tatap muka kapasitas semester genap mungkin offline,Relevant
1946,make laptop emang bukan gaming buat utamain kuliah tpi make bisa set mid custom dapet harga offline klo salah online jtan,Relevant
